2010-12-26 18:52:34 Notice: Notice (8): Undefined index: controller in [/Users/Jonathan/workspace/jonathansilva.maranata/public_html/cake/dispatcher.php, line 121]
2010-12-26 18:52:52 Notice: Notice (8): Undefined index: action in [/Users/Jonathan/workspace/jonathansilva.maranata/public_html/cake/dispatcher.php, line 269]
2010-12-26 18:52:52 Notice: Notice (8): Undefined index: controller in [/Users/Jonathan/workspace/jonathansilva.maranata/public_html/cake/dispatcher.php, line 121]
2010-12-26 18:52:53 Notice: Notice (8): Undefined index: action in [/Users/Jonathan/workspace/jonathansilva.maranata/public_html/cake/dispatcher.php, line 269]
2010-12-26 18:52:53 Notice: Notice (8): Undefined index: controller in [/Users/Jonathan/workspace/jonathansilva.maranata/public_html/cake/dispatcher.php, line 121]
2010-12-26 22:57:32 Notice: Notice (8): Undefined variable: html in [/Users/Jonathan/workspace/jonathansilva.maranata/public_html/app/app_controller.php, line 7]
2010-12-26 22:57:46 Notice: Notice (8): Undefined variable: html in [/Users/Jonathan/workspace/jonathansilva.maranata/public_html/app/app_controller.php, line 7]
2010-12-26 22:57:48 Notice: Notice (8): Undefined variable: html in [/Users/Jonathan/workspace/jonathansilva.maranata/public_html/app/app_controller.php, line 7]
2010-12-26 22:58:13 Notice: Notice (8): Undefined variable: html in [/Users/Jonathan/workspace/jonathansilva.maranata/public_html/app/app_controller.php, line 7]
2010-12-26 22:58:14 Notice: Notice (8): Undefined variable: html in [/Users/Jonathan/workspace/jonathansilva.maranata/public_html/app/app_controller.php, line 7]
2010-12-26 22:59:34 Notice: Notice (8): Undefined property: SoonController::$html in [/Users/Jonathan/workspace/jonathansilva.maranata/public_html/app/app_controller.php, line 7]
2010-12-26 22:59:35 Notice: Notice (8): Undefined property: SoonController::$html in [/Users/Jonathan/workspace/jonathansilva.maranata/public_html/app/app_controller.php, line 7]
2010-12-26 22:59:35 Notice: Notice (8): Undefined property: SoonController::$html in [/Users/Jonathan/workspace/jonathansilva.maranata/public_html/app/app_controller.php, line 7]
2010-12-26 22:59:35 Notice: Notice (8): Undefined property: SoonController::$html in [/Users/Jonathan/workspace/jonathansilva.maranata/public_html/app/app_controller.php, line 7]
2010-12-26 23:00:05 Notice: Notice (8): Undefined variable: html in [/Users/Jonathan/workspace/jonathansilva.maranata/public_html/app/app_controller.php, line 7]
2010-12-26 23:01:48 Notice: Notice (8): Undefined variable: html in [/Users/Jonathan/workspace/jonathansilva.maranata/public_html/app/app_controller.php, line 7]
2010-12-26 23:01:49 Notice: Notice (8): Undefined variable: html in [/Users/Jonathan/workspace/jonathansilva.maranata/public_html/app/app_controller.php, line 7]
2010-12-26 23:01:49 Notice: Notice (8): Undefined variable: html in [/Users/Jonathan/workspace/jonathansilva.maranata/public_html/app/app_controller.php, line 7]
2010-12-26 23:01:49 Notice: Notice (8): Undefined variable: html in [/Users/Jonathan/workspace/jonathansilva.maranata/public_html/app/app_controller.php, line 7]
2010-12-26 23:01:49 Notice: Notice (8): Undefined variable: html in [/Users/Jonathan/workspace/jonathansilva.maranata/public_html/app/app_controller.php, line 7]
2010-12-26 23:01:49 Notice: Notice (8): Undefined variable: html in [/Users/Jonathan/workspace/jonathansilva.maranata/public_html/app/app_controller.php, line 7]
2010-12-26 23:01:50 Notice: Notice (8): Undefined variable: html in [/Users/Jonathan/workspace/jonathansilva.maranata/public_html/app/app_controller.php, line 7]
2010-12-26 23:01:50 Notice: Notice (8): Undefined variable: html in [/Users/Jonathan/workspace/jonathansilva.maranata/public_html/app/app_controller.php, line 7]
2010-12-26 23:02:04 Notice: Notice (8): Undefined variable: asset in [/Users/Jonathan/workspace/jonathansilva.maranata/public_html/app/views/layouts/default.ctp, line 6]
2010-12-26 23:02:05 Notice: Notice (8): Undefined variable: asset in [/Users/Jonathan/workspace/jonathansilva.maranata/public_html/app/views/layouts/default.ctp, line 6]
2010-12-26 23:02:05 Notice: Notice (8): Undefined variable: asset in [/Users/Jonathan/workspace/jonathansilva.maranata/public_html/app/views/layouts/default.ctp, line 6]
2010-12-26 23:02:06 Notice: Notice (8): Undefined variable: asset in [/Users/Jonathan/workspace/jonathansilva.maranata/public_html/app/views/layouts/default.ctp, line 6]
2010-12-26 23:02:06 Notice: Notice (8): Undefined variable: asset in [/Users/Jonathan/workspace/jonathansilva.maranata/public_html/app/views/layouts/default.ctp, line 6]
2010-12-26 23:02:06 Notice: Notice (8): Undefined variable: asset in [/Users/Jonathan/workspace/jonathansilva.maranata/public_html/app/views/layouts/default.ctp, line 6]
2010-12-26 23:02:07 Notice: Notice (8): Undefined variable: asset in [/Users/Jonathan/workspace/jonathansilva.maranata/public_html/app/views/layouts/default.ctp, line 6]
2010-12-26 23:08:22 Notice: Notice (8): Undefined variable: html in [/Users/Jonathan/workspace/jonathansilva.maranata/public_html/app/controllers/soon_controller.php, line 13]
2010-12-26 23:08:52 Notice: Notice (8): Undefined variable: html in [/Users/Jonathan/workspace/jonathansilva.maranata/public_html/app/controllers/soon_controller.php, line 13]
2010-12-26 23:08:53 Notice: Notice (8): Undefined variable: html in [/Users/Jonathan/workspace/jonathansilva.maranata/public_html/app/controllers/soon_controller.php, line 13]
2010-12-26 23:09:05 Notice: Notice (8): Undefined variable: html in [/Users/Jonathan/workspace/jonathansilva.maranata/public_html/app/controllers/soon_controller.php, line 15]
2010-12-26 23:09:05 Notice: Notice (8): Undefined variable: html in [/Users/Jonathan/workspace/jonathansilva.maranata/public_html/app/controllers/soon_controller.php, line 15]
2010-12-26 23:09:05 Notice: Notice (8): Undefined variable: html in [/Users/Jonathan/workspace/jonathansilva.maranata/public_html/app/controllers/soon_controller.php, line 15]
2010-12-26 23:09:06 Notice: Notice (8): Undefined variable: html in [/Users/Jonathan/workspace/jonathansilva.maranata/public_html/app/controllers/soon_controller.php, line 15]
2010-12-26 23:09:21 Notice: Notice (8): Undefined variable: html in [/Users/Jonathan/workspace/jonathansilva.maranata/public_html/app/controllers/soon_controller.php, line 15]
2010-12-26 23:09:21 Notice: Notice (8): Undefined variable: html in [/Users/Jonathan/workspace/jonathansilva.maranata/public_html/app/controllers/soon_controller.php, line 15]
2010-12-26 23:09:22 Notice: Notice (8): Undefined variable: html in [/Users/Jonathan/workspace/jonathansilva.maranata/public_html/app/controllers/soon_controller.php, line 15]
2010-12-26 23:09:25 Notice: Notice (8): Undefined variable: html in [/Users/Jonathan/workspace/jonathansilva.maranata/public_html/app/controllers/soon_controller.php, line 15]
2010-12-26 23:09:45 Notice: Notice (8): Undefined variable: javascript in [/Users/Jonathan/workspace/jonathansilva.maranata/public_html/app/controllers/soon_controller.php, line 16]
